Name of Player,Country Code,Discipline,Latitude,Longitude
AALERUD Katrine,NO,Cycling Road,60.472024,8.468946
ABELVIK ROED Magnus,NO,Handball,60.472024,8.468946
BERGERUD Torbjoern,NO,Handball,60.472024,8.468946
BJOERNSEN Kristian,NO,Handball,60.472024,8.468946
BLUMMENFELT Kristian,NO,Triathlon,60.472024,8.468946
BORCH Kjetil,NO,Rowing,60.472024,8.468946
BORGLI Stine,NO,Cycling Road,60.472024,8.468946
BRATTSET DALE Kari,NO,Handball,60.472024,8.468946
BREDAL OFTEDAL Stine,NO,Handball,60.472024,8.468946
BREISTOEL Kristine,NO,Handball,60.472024,8.468946
BRUN Kristoffer,NO,Rowing,60.472024,8.468946
CHRISTIANSEN Henrik,NO,Swimming,60.472024,8.468946
DAFFINRUD Tonje Frydenberg,NO,Golf,60.472024,8.468946
DUESTAD Jeanette Hegg,NO,Shooting,60.472024,8.468946
ERICHSEN Julie,NO,Artistic Gymnastics,60.472024,8.468946
FLEM HOEST Line,NO,Sailing,60.472024,8.468946
FOSS Tobias S.,NO,Cycling Road,60.472024,8.468946
FRAFJORD Marit Malm,NO,Handball,60.472024,8.468946
FREDRIKSEN Magnus,NO,Handball,60.472024,8.468946
FUNNEMARK Endre,NO,Sailing,60.472024,8.468946
GRINDHEIM Andre Klippenberg,NO,Swimming,60.472024,8.468946
GROVDAL Karoline Bjerkeli,NO,Athletics,60.472024,8.468946
GULLERUD Magnus,NO,Handball,60.472024,8.468946
GULLIKSEN Geir,NO,Equestrian,60.472024,8.468946
GULLIKSEN Kevin,NO,Handball,60.472024,8.468946
GUTTORMSEN Sondre,NO,Athletics,60.472024,8.468946
HAEGSTAD Erik,NO,Cycling Mountain Bike,60.472024,8.468946
HAUKENES Havard,NO,Athletics,60.472024,8.468946
HEGG Jon-Hermann,NO,Shooting,60.472024,8.468946
HEGGEMSNES Sofus,NO,Artistic Gymnastics,60.472024,8.468946
HELSETH Martin,NO,Rowing,60.472024,8.468946
HELVIG Jan Oscar Stabe,NO,Rowing,60.472024,8.468946
HENRIKSEN Eivind,NO,Athletics,60.472024,8.468946
HERREM Camilla,NO,Handball,60.472024,8.468946
HOELGAARD Markus,NO,Cycling Road,60.472024,8.468946
HOVLAND Viktor,NO,Golf,60.472024,8.468946
HVAS Tomoe,NO,Swimming,60.472024,8.468946
HYNNE Hedda,NO,Athletics,60.472024,8.468946
IDEN Gustav,NO,Triathlon,60.472024,8.468946
INGEBRIGTSEN Filip,NO,Athletics,60.472024,8.468946
INGEBRIGTSEN Jakob,NO,Athletics,60.472024,8.468946
IUEL Amalie,NO,Athletics,60.472024,8.468946
JACOBSEN Marit,NO,Handball,60.472024,8.468946
JOENDAL Magnus,NO,Handball,60.472024,8.468946
JOHANNESSEN Tobias Halland,NO,Cycling Road,60.472024,8.468946
JOHANSEN Vilde Ingeborg,NO,Handball,60.472024,8.468946
KLOSTER Line,NO,Athletics,60.472024,8.468946
KRISTIANSEN Veronica,NO,Handball,60.472024,8.468946
LARSEN Henrik,NO,Shooting,60.472024,8.468946
LEKNESSUND Andreas,NO,Cycling Road,60.472024,8.468946
LOEYNING Ingeborg,NO,Swimming,60.472024,8.468946
LUNDE Katrine,NO,Handball,60.472024,8.468946
MARTINSEN Nicholas Fadler,NO,Sailing,60.472024,8.468946
MILLER Lotte,NO,Triathlon,60.472024,8.468946
MOEN Sondre Nordstad,NO,Athletics,60.472024,8.468946
MOERK Nora,NO,Handball,60.472024,8.468946
MOL Anders Berntsen,NO,Beach Volleyball,60.472024,8.468946
MORTENSEN Martine Steller,NO,Sailing,60.472024,8.468946
MYRHOL Bjarte,NO,Handball,60.472024,8.468946
NAESS Helene,NO,Sailing,60.472024,8.468946
NAVRESTAD Tore,NO,Cycling BMX Racing,60.472024,8.468946
NORDAS Narve Gilje,NO,Athletics,60.472024,8.468946
O'SULLIVAN Christian,NO,Handball,60.472024,8.468946
OEVERBY Petter,NO,Handball,60.472024,8.468946
ORDEMANN Richard Andre,NO,Taekwondo,60.472024,8.468946
PEDERSEN Anders Oestre,NO,Sailing,60.472024,8.468946
PETTERSEN Simen,NO,Handball,60.472024,8.468946
REINKIND Harald,NO,Handball,60.472024,8.468946
REISTAD Henny,NO,Handball,60.472024,8.468946
RETZIUS Lene Onsrud,NO,Athletics,60.472024,8.468946
ROE Martin,NO,Athletics,60.472024,8.468946
ROENNINGEN Marie,NO,Sailing,60.472024,8.468946
SAEVERAAS Kristian,NO,Handball,60.472024,8.468946
SAGOSEN Sander,NO,Handball,60.472024,8.468946
SKOGRAND Stine,NO,Handball,60.472024,8.468946
SOLBAKKEN Erik Andre,NO,Rowing,60.472024,8.468946
SOLBERG ISAKSEN Sanna,NO,Handball,60.472024,8.468946
SOLBERG Silje,NO,Handball,60.472024,8.468946
SORUM Christian Sandlie,NO,Beach Volleyball,60.472024,8.468946
STENBERG Anita Yvonne,NO,Cycling Track,60.472024,8.468946
STENE Jenny,NO,Shooting,60.472024,8.468946
STORNES Casper,NO,Triathlon,60.472024,8.468946
STRANDLI Are Weierholt,NO,Rowing,60.472024,8.468946
STUNES ISENE Ola,NO,Athletics,60.472024,8.468946
TOENNESEN Kent Robin,NO,Handball,60.472024,8.468946
TOMAC Marta,NO,Handball,60.472024,8.468946
TOMASGAARD Hermann,NO,Sailing,60.472024,8.468946
TUFTE Olaf Karl,NO,Rowing,60.472024,8.468946
TUXEN Anne,NO,Diving,60.472024,8.468946
ULLVANG Lars Magne,NO,Canoe Sprint,60.472024,8.468946
WARHOLM Karsten,NO,Athletics,60.472024,8.468946
WATNDAL Erik,NO,Shooting,60.472024,8.468946
ABAD Nestor,ES,Artistic Gymnastics,40.463667,-3.74922
ABALDE Alberto,ES,Basketball,40.463667,-3.74922
ABALDE Tamara,ES,Basketball,40.463667,-3.74922
ABIAN Pablo,ES,Badminton,40.463667,-3.74922
ABRINES REDONDO Alejandro,ES,Basketball,40.463667,-3.74922
AGUINAGALDE AQUIZU Julen,ES,Handball,40.463667,-3.74922
AGUIRRE Unai,ES,Water Polo,40.463667,-3.74922
ALARZA Fernando,ES,Triathlon,40.463667,-3.74922
ALEGRE BIOSCA David,ES,Hockey,40.463667,-3.74922
ALONSO Alejandro,ES,Hockey,40.463667,-3.74922
ALVAREZ AZNAR Eduardo,ES,Equestrian,40.463667,-3.74922
ANDUJAR Pablo,ES,Tennis,40.463667,-3.74922
ARCE Daniel,ES,Athletics,40.463667,-3.74922
ARCOS POVEDA Paula,ES,Handball,40.463667,-3.74922
ARENAS Julio,ES,Athletics,40.463667,-3.74922
AREVALO ALCON Alberto,ES,Diving,40.463667,-3.74922
AREVALO Carlos,ES,Canoe Sprint,40.463667,-3.74922
ARNAUS Adri,ES,Golf,40.463667,-3.74922
AZURMENDI Clara,ES,Badminton,40.463667,-3.74922
BACH Marta,ES,Water Polo,40.463667,-3.74922
BADOSA Paula,ES,Tennis,40.463667,-3.74922
BALASTEGUI Manel,ES,Rowing,40.463667,-3.74922
BAQUERIZO McMILLAN Elsa,ES,Beach Volleyball,40.463667,-3.74922
BARCELO MARTIN Paula,ES,Sailing,40.463667,-3.74922
BARRIOS NAVARRO Laura,ES,Hockey,40.463667,-3.74922
BASTERRA Jose Maria,ES,Hockey,40.463667,-3.74922
BECHDEJU Laura,ES,Artistic Gymnastics,40.463667,-3.74922
BELMONTE Mireia,ES,Swimming,40.463667,-3.74922
BELTRAN MIR Albert,ES,Hockey,40.463667,-3.74922
BEN Adrian,ES,Athletics,40.463667,-3.74922
BEN DAOUD Hamid,ES,Athletics,40.463667,-3.74922
BENEDETTI Julia,ES,Skateboarding,40.463667,-3.74922
BENITEZ Andrea,ES,Skateboarding,40.463667,-3.74922
BERNABEU Maria,ES,Judo,40.463667,-3.74922
BESTUE Jael,ES,Athletics,40.463667,-3.74922
BOKESA Aauri Lorena,ES,Athletics,40.463667,-3.74922
BOLTO Marc,ES,Hockey,40.463667,-3.74922
BONASTRE PEREMATEU Berta,ES,Hockey,40.463667,-3.74922
BOTIN le CHEVER Diego,ES,Sailing,40.463667,-3.74922
BUENO Laura,ES,Athletics,40.463667,-3.74922
BUSTOS SANCHEZ Alejandro,ES,Water Polo,40.463667,-3.74922
CABANA PEREZ Cristina,ES,Judo,40.463667,-3.74922
CABRAL BARBOSA Alexandrina,ES,Handball,40.463667,-3.74922
CACERES Eusebio,ES,Athletics,40.463667,-3.74922
CANALEJO PAZOS Jaime,ES,Rowing,40.463667,-3.74922
CANO RUIZ Carmen,ES,Hockey,40.463667,-3.74922
CANTERO REINA Patricia,ES,Sailing,40.463667,-3.74922
CARBALLES BAENA Roberto,ES,Tennis,40.463667,-3.74922
CARBONELL BALLESTERO Ona,ES,Artistic Swimming,40.463667,-3.74922
CARDONA MENDEZ Joan,ES,Sailing,40.463667,-3.74922
CARRERA QUINTANA Raquel,ES,Basketball,40.463667,-3.74922
CARRO Fernando,ES,Athletics,40.463667,-3.74922
CASAS Queralt,ES,Basketball,40.463667,-3.74922
CASILLAS GARCIA Miriam,ES,Triathlon,40.463667,-3.74922
CASTELLANOS SOANEZ Mercedes,ES,Handball,40.463667,-3.74922
CASTRO Daniel,ES,Archery,40.463667,-3.74922
CAZORLA MEDINA Maria Teresa,ES,Basketball,40.463667,-3.74922
CEBALLOS Dani,ES,Football,40.463667,-3.74922
CEREZO IGLESIAS Adriana,ES,Taekwondo,40.463667,-3.74922
CESAREO ROMERO Elisabet,ES,Handball,40.463667,-3.74922
CHOURRAUT Maialen,ES,Canoe Slalom,40.463667,-3.74922
CID Aina,ES,Rowing,40.463667,-3.74922
CIENFUEGOS Javier,ES,Athletics,40.463667,-3.74922
CLAVER Victor,ES,Basketball,40.463667,-3.74922
CONDE Maria,ES,Basketball,40.463667,-3.74922
CONTRERAS Isabel,ES,Canoe Sprint,40.463667,-3.74922
CORCHETE Luis Manuel,ES,Athletics,40.463667,-3.74922
CORRALES RODAL Rodrigo,ES,Handball,40.463667,-3.74922
CORTES JUNCOSA Francisco,ES,Hockey,40.463667,-3.74922
CRAVIOTTO Saul,ES,Canoe Sprint,40.463667,-3.74922
CUBELOS Francisco,ES,Canoe Sprint,40.463667,-3.74922
CUCURELLA Marc,ES,Football,40.463667,-3.74922
CULLELL ESTAPE Jofre,ES,Cycling Mountain Bike,40.463667,-3.74922
DAVIDOVICH FOKINA Alejandro,ES,Tennis,40.463667,-3.74922
de TORO DOMINGUEZ Miguel,ES,Water Polo,40.463667,-3.74922
de VELASCO Ines,ES,Archery,40.463667,-3.74922
DELAS de ANDRES Miguel,ES,Hockey,40.463667,-3.74922
DIALLO Thierno,ES,Artistic Gymnastics,40.463667,-3.74922
DIAZ RIVAS Virginia,ES,Rowing,40.463667,-3.74922
DOMINGUEZ Silvia,ES,Basketball,40.463667,-3.74922
DUJSHEBAEV DOVICHEBAEVA Alex,ES,Handball,40.463667,-3.74922
ELOSEGI Ander,ES,Canoe Slalom,40.463667,-3.74922
ENTRERRIOS RODRIGUEZ Raul,ES,Handball,40.463667,-3.74922
ERTA Bernat,ES,Athletics,40.463667,-3.74922
ESCOBAR MASCUNANO Gabriel,ES,Boxing,40.463667,-3.74922
ESPAR LLAQUET Anna,ES,Water Polo,40.463667,-3.74922
ESPAR LLAQUET Clara,ES,Water Polo,40.463667,-3.74922
ESTER RAMOS Laura,ES,Water Polo,40.463667,-3.74922
EZZAYDOUNI Ibrahim,ES,Athletics,40.463667,-3.74922
FAMERA Martin,ES,Water Polo,40.463667,-3.74922
FERNANDEZ Alberto,ES,Shooting,40.463667,-3.74922
FERNANDEZ Alvaro,ES,Football,40.463667,-3.74922
FERNANDEZ FRAGA Alicia,ES,Handball,40.463667,-3.74922
FERNANDEZ MIRANDA Francisco,ES,Water Polo,40.463667,-3.74922
FERNANDEZ PEREZ Angel,ES,Handball,40.463667,-3.74922
FERNANDEZ Rudy,ES,Basketball,40.463667,-3.74922
FERNANDEZ Sergio,ES,Athletics,40.463667,-3.74922
FERNANDEZ STEINER Liliana,ES,Beach Volleyball,40.463667,-3.74922
FERRER-SALAT Beatriz,ES,Equestrian,40.463667,-3.74922
FERRERAS SANZ Berta,ES,Artistic Swimming,40.463667,-3.74922
FIGUERAS TREJO Adrian,ES,Handball,40.463667,-3.74922
FIGUEROA Julia,ES,Judo,40.463667,-3.74922
FONTES Ignacio,ES,Athletics,40.463667,-3.74922
FORCA ARIZA Judith,ES,Water Polo,40.463667,-3.74922
FRAILE MATARRANZ Omar,ES,Cycling Road,40.463667,-3.74922
GAITERO MARTIN Alberto,ES,Judo,40.463667,-3.74922
GALIMANY Marta,ES,Athletics,40.463667,-3.74922
GALLEGO Sara,ES,Athletics,40.463667,-3.74922
GALVEZ Fatima,ES,Shooting,40.463667,-3.74922
GARCIA BOISSIER Nicolas,ES,Diving,40.463667,-3.74922
GARCIA CANELLAS Margarita Victo,ES,Cycling Road,40.463667,-3.74922
GARCIA Cayetano,ES,Canoe Sprint,40.463667,-3.74922
GARCIA Diego,ES,Athletics,40.463667,-3.74922
GARCIA Eric,ES,Football,40.463667,-3.74922
GARCIA GODOY Maica,ES,Water Polo,40.463667,-3.74922
GARCIA GRAU Begona,ES,Hockey,40.463667,-3.74922
GARCIA Jesus Angel,ES,Athletics,40.463667,-3.74922
GARCIA MARTINEZ Rocio del Alba,ES,Cycling Mountain Bike,40.463667,-3.74922
GARCIA MENA Jose Antonio,ES,Equestrian,40.463667,-3.74922
GARCIA ORDONEZ Javier,ES,Rowing,40.463667,-3.74922
GARCIA ROBLEDO Antonio,ES,Handball,40.463667,-3.74922
GARCIA SAIZ Nicolas,ES,Swimming,40.463667,-3.74922
GARCIA Samuel,ES,Athletics,40.463667,-3.74922
GARCIA URZAINQUI Marina,ES,Swimming,40.463667,-3.74922
GARCIA-CARO Laura,ES,Athletics,40.463667,-3.74922
GARRIGOS Francisco,ES,Judo,40.463667,-3.74922
GARUBA Usman,ES,Basketball,40.463667,-3.74922
GASOL Marc,ES,Basketball,40.463667,-3.74922
GASOL SAEZ Pau,ES,Basketball,40.463667,-3.74922
GAVINO GONZALEZ Francisco,ES,Equestrian,40.463667,-3.74922
GAVIRA COLLADO Adrian,ES,Beach Volleyball,40.463667,-3.74922
GERMADE Rodrigo,ES,Canoe Sprint,40.463667,-3.74922
GIL Bryan,ES,Football,40.463667,-3.74922
GIL Laura,ES,Basketball,40.463667,-3.74922
GINE PATSI Xantal,ES,Hockey,40.463667,-3.74922
GINES LOPEZ Alberto,ES,Sport Climbing,40.463667,-3.74922
GODOY CONTRERAS Anna,ES,Triathlon,40.463667,-3.74922
GOMEZ ABELLO Aleix,ES,Handball,40.463667,-3.74922
GOMEZ Jesus,ES,Athletics,40.463667,-3.74922
GOMEZ NOYA Javier,ES,Triathlon,40.463667,-3.74922
GONZALEZ de CASTEJON Enrique,ES,Hockey,40.463667,-3.74922
GONZALEZ Hugo,ES,Swimming,40.463667,-3.74922
GONZALEZ LOPEZ Irene,ES,Water Polo,40.463667,-3.74922
GONZALEZ Marina,ES,Artistic Gymnastics,40.463667,-3.74922
GONZALEZ ORTEGA Lara,ES,Handball,40.463667,-3.74922
GONZALEZ Pedri,ES,Football,40.463667,-3.74922
GONZALEZ Raquel,ES,Athletics,40.463667,-3.74922
GRANADOS ORTEGA Alvaro,ES,Water Polo,40.463667,-3.74922
GRANDA ROQUE Angel,ES,Sailing,40.463667,-3.74922
GUARDIOLA VILLAPLANA Gedeon,ES,Handball,40.463667,-3.74922
GUERRA Javier,ES,Athletics,40.463667,-3.74922
GUERRERO Esther,ES,Athletics,40.463667,-3.74922
GURBINDO MARTINEZ Eduardo,ES,Handball,40.463667,-3.74922
GUTIERREZ BERMEJO Jennifer Maria,ES,Handball,40.463667,-3.74922
HEREDIA VIVES Aleix,ES,Modern Pentathlon,40.463667,-3.74922
HERNANDEZ SERRADOR Ainhoa,ES,Handball,40.463667,-3.74922
HERNANGOMEZ GEUER Willy,ES,Basketball,40.463667,-3.74922
HERNANGOMEZ Juancho,ES,Basketball,40.463667,-3.74922
HERRERA ALLEPUZ Pablo,ES,Beach Volleyball,40.463667,-3.74922
HORTA POMBO Caetano,ES,Rowing,40.463667,-3.74922
HUSILLOS Oscar,ES,Athletics,40.463667,-3.74922
IGLESIAS MARCOS Alvaro,ES,Hockey,40.463667,-3.74922
IGLESIAS MARCOS Belen,ES,Hockey,40.463667,-3.74922
IZAGIRRE INSAUSTI Gorka,ES,Cycling Road,40.463667,-3.74922
IZAGIRRE INSAUSTI Jon,ES,Cycling Road,40.463667,-3.74922
JACOME Antia,ES,Canoe Sprint,40.463667,-3.74922
JAINAGA Odei,ES,Athletics,40.463667,-3.74922
JALIDOV GAFUROVA Gazimagomed Scham.,ES,Boxing,40.463667,-3.74922
JIMENEZ Andrea,ES,Athletics,40.463667,-3.74922
JURADO LOPEZ Severo,ES,Equestrian,40.463667,-3.74922
KATIR Mohamed,ES,Athletics,40.463667,-3.74922
LAMDASSEM Ayad,ES,Athletics,40.463667,-3.74922
LARUMBE GONFAUS Marc,ES,Water Polo,40.463667,-3.74922
LEITON ARRONES Paula,ES,Water Polo,40.463667,-3.74922
LEON Danny,ES,Skateboarding,40.463667,-3.74922
LLAVADOR Carlos,ES,Fencing,40.463667,-3.74922
LLEONART BLANCO Xavier,ES,Hockey,40.463667,-3.74922
LLORENTE David,ES,Canoe Slalom,40.463667,-3.74922
LLULL Sergio,ES,Basketball,40.463667,-3.74922
LOPEZ GARCIA Maria,ES,Hockey,40.463667,-3.74922
LOPEZ HERRERO Marta,ES,Handball,40.463667,-3.74922
LOPEZ JIMENEZ Soledad,ES,Handball,40.463667,-3.74922
LOPEZ Miguel Angel,ES,Athletics,40.463667,-3.74922
LOPEZ MARRA Iago,ES,Sailing,40.463667,-3.74922
LOPEZ PINEDO Daniel,ES,Water Polo,40.463667,-3.74922
LOYO Elena,ES,Athletics,40.463667,-3.74922
MAGAZ MEDRANO Alicia,ES,Hockey,40.463667,-3.74922
MALLARACH GUELL Blai,ES,Water Polo,40.463667,-3.74922
MANCHON Blanca,ES,Sailing,40.463667,-3.74922
MAQUEDA PENO Jorge,ES,Handball,40.463667,-3.74922
MARTIN Alvaro,ES,Athletics,40.463667,-3.74922
MARTIN BERENGUER Carmen Dolores,ES,Handball,40.463667,-3.74922
MARTINEZ Alberto,ES,Marathon Swimming,40.463667,-3.74922
MARTINEZ Asier,ES,Athletics,40.463667,-3.74922
MARTINEZ GARCIA Raul,ES,Taekwondo,40.463667,-3.74922
MARTINEZ Lois Maikel,ES,Athletics,40.463667,-3.74922
MARTINEZ Pablo,ES,Canoe Sprint,40.463667,-3.74922
MARTOS Sebastian,ES,Athletics,40.463667,-3.74922
MAS DEPARES Silvia,ES,Sailing,40.463667,-3.74922
MAS PUJADAS Meritxell,ES,Artistic Swimming,40.463667,-3.74922
MATA PEREZ Andres Eduardo,ES,Weightlifting,40.463667,-3.74922
MATEO Daniel,ES,Athletics,40.463667,-3.74922
MATEU Jaime,ES,Skateboarding,40.463667,-3.74922
MAYO Carlos,ES,Athletics,40.463667,-3.74922
MECHAAL Adel,ES,Athletics,40.463667,-3.74922
MEJIAS ZANETTI Candela,ES,Hockey,40.463667,-3.74922
MENDEZ Laura,ES,Athletics,40.463667,-3.74922
MERINO Mikel,ES,Football,40.463667,-3.74922
MINGUEZA Oscar,ES,Football,40.463667,-3.74922
MIR Nicolau,ES,Artistic Gymnastics,40.463667,-3.74922
MIR Rafa,ES,Football,40.463667,-3.74922
MIRANDA Juan,ES,Football,40.463667,-3.74922
MIRON Javier,ES,Athletics,40.463667,-3.74922
MOLA Mario,ES,Triathlon,40.463667,-3.74922
MORA VEDRI Sebastian,ES,Cycling Track,40.463667,-3.74922
MORROS de ARGILA Viran,ES,Handball,40.463667,-3.74922
MUGURUZA Garbine,ES,Tennis,40.463667,-3.74922
MUNARRIZ EGANA Alberto,ES,Water Polo,40.463667,-3.74922
MUNOZ Azahara,ES,Golf,40.463667,-3.74922
NAVARRO GIMENEZ Silvia,ES,Handball,40.463667,-3.74922
NDOUR Astou,ES,Basketball,40.463667,-3.74922
OLIVA ISERN Georgina,ES,Hockey,40.463667,-3.74922
OLIVA ISERN Roc,ES,Hockey,40.463667,-3.74922
OLMO Dani,ES,Football,40.463667,-3.74922
ORDONEZ Saul,ES,Athletics,40.463667,-3.74922
ORTEGA Orlando,ES,Athletics,40.463667,-3.74922
ORTIZ Bea,ES,Water Polo,40.463667,-3.74922
OUVINA Cristina,ES,Basketball,40.463667,-3.74922
OYARZABAL Mikel,ES,Football,40.463667,-3.74922
OZHOGINA OZHOGIN Alisa,ES,Artistic Swimming,40.463667,-3.74922
PACHECO van RIJNSOEVER Tara,ES,Sailing,40.463667,-3.74922
PALAU Laia,ES,Basketball,40.463667,-3.74922
PELETEIRO Ana,ES,Athletics,40.463667,-3.74922
PENA ABAURREA Nerea,ES,Handball,40.463667,-3.74922
PENA Inigo,ES,Canoe Sprint,40.463667,-3.74922
PENA Pili,ES,Water Polo,40.463667,-3.74922
PEREZ BLANCO Jimena,ES,Swimming,40.463667,-3.74922
PEREZ BOX Ana,ES,Judo,40.463667,-3.74922
PEREZ de VARGAS MORENO Gonzalo,ES,Handball,40.463667,-3.74922
PEREZ LAGUNAS Beatriz,ES,Hockey,40.463667,-3.74922
PEREZ Maria Isabel,ES,Athletics,40.463667,-3.74922
PEREZ Maria,ES,Athletics,40.463667,-3.74922
PEREZ Marta,ES,Athletics,40.463667,-3.74922
PEREZ POLO Javier,ES,Taekwondo,40.463667,-3.74922
PERRONE ROCHA Felipe,ES,Water Polo,40.463667,-3.74922
PETCHAME BONASTRE Carlota,ES,Hockey,40.463667,-3.74922
PETISCO Alba,ES,Artistic Gymnastics,40.463667,-3.74922
PIERA GRAU Llorenc,ES,Hockey,40.463667,-3.74922
PLATA Joel,ES,Artistic Gymnastics,40.463667,-3.74922
PONS GENESCA Julia,ES,Hockey,40.463667,-3.74922
PONS RAMON Joan Lluis,ES,Swimming,40.463667,-3.74922
POPA Roxana,ES,Artistic Gymnastics,40.463667,-3.74922
PORTELA Teresa,ES,Canoe Sprint,40.463667,-3.74922
PUADO Javier,ES,Football,40.463667,-3.74922
QUEMADA CADAFALCH Pau,ES,Hockey,40.463667,-3.74922
QUILES BROTONS Jose,ES,Boxing,40.463667,-3.74922
QUINTERO Damian,ES,Karate,40.463667,-3.74922
RAHM Jon,ES,Golf,40.463667,-3.74922
RAMIREZ IBANEZ Paula,ES,Artistic Swimming,40.463667,-3.74922
RECASENS LLOBET Marc,ES,Hockey,40.463667,-3.74922
REDONDO MORA Laura,ES,Athletics,40.463667,-3.74922
REYES PLA Enmanuel,ES,Boxing,40.463667,-3.74922
RIERA ZUZUARREGUI Lola,ES,Hockey,40.463667,-3.74922
ROBLES Alvaro,ES,Table Tennis,40.463667,-3.74922
ROBLES Carolina,ES,Athletics,40.463667,-3.74922
RODRIGUEZ Leonor,ES,Basketball,40.463667,-3.74922
RODRIGUEZ Lucia,ES,Athletics,40.463667,-3.74922
RODRIGUEZ GARCIA-PAZ Nicolas,ES,Sailing,40.463667,-3.74922
RODRIGUEZ PEREZ Joel,ES,Sailing,40.463667,-3.74922
RODRIGUEZ RODRIGUEZ Almudena Maria,ES,Handball,40.463667,-3.74922
RODRIGUEZ Sergio,ES,Basketball,40.463667,-3.74922
ROMERO Natalia,ES,Athletics,40.463667,-3.74922
ROMEU ARGEMI Josep,ES,Hockey,40.463667,-3.74922
RUBIO Ricky,ES,Basketball,40.463667,-3.74922
RUIZ BRAVO Paula,ES,Marathon Swimming,40.463667,-3.74922
RUIZ CASTILLO Maria de los Angeles,ES,Hockey,40.463667,-3.74922
RUIZ Elena,ES,Water Polo,40.463667,-3.74922
RUIZ I VELASCO Marcos,ES,Weightlifting,40.463667,-3.74922
RUIZ TORRUELLA Vicenc,ES,Hockey,40.463667,-3.74922
SALDANA LOPEZ Sara,ES,Artistic Swimming,40.463667,-3.74922
SALLES ESTEVE Marc,ES,Hockey,40.463667,-3.74922
SANAHUJA Bernat,ES,Water Polo,40.463667,-3.74922
SANCHEZ GONZALEZ Maria Elena,ES,Water Polo,40.463667,-3.74922
SANCHEZ HERRERO Ricardo,ES,Hockey,40.463667,-3.74922
SANCHEZ JAIME Sandra,ES,Karate,40.463667,-3.74922
SANCHEZ LOPEZ David,ES,Weightlifting,40.463667,-3.74922
SANCHEZ-ESCRIBANO Irene,ES,Athletics,40.463667,-3.74922
SANCHEZ-VALLADARES Pablo,ES,Athletics,40.463667,-3.74922
SANTESTEBAN GONZALEZ Ane,ES,Cycling Road,40.463667,-3.74922
SARMIENTO MELIAN Daniel,ES,Handball,40.463667,-3.74922
SHERAZADISHVILI Nikoloz,ES,Judo,40.463667,-3.74922
SIMON Unai,ES,Football,40.463667,-3.74922
SOLE SALA Ferran,ES,Handball,40.463667,-3.74922
SOLER Carlos,ES,Football,40.463667,-3.74922
SORRIBES TORMO Sara,ES,Tennis,40.463667,-3.74922
SUAREZ NAVARRO Carla,ES,Tennis,40.463667,-3.74922
TAHULL COMPTE Roger,ES,Water Polo,40.463667,-3.74922
TARRAGO AYMERICH Roser,ES,Water Polo,40.463667,-3.74922
TIO CASAS Iris,ES,Artistic Swimming,40.463667,-3.74922
TOIMIL Maria Belen,ES,Athletics,40.463667,-3.74922
TOLEDANO LAUT Blanca,ES,Artistic Swimming,40.463667,-3.74922
TORRENS Alba,ES,Basketball,40.463667,-3.74922
TORRES BARCELO Albert,ES,Cycling Track,40.463667,-3.74922
TORRES Pau,ES,Football,40.463667,-3.74922
TORRES-QUEVEDO OLIVER Alejandra,ES,Hockey,40.463667,-3.74922
TORRIJOS Pablo,ES,Athletics,40.463667,-3.74922
TRITTEL PAUL Florian,ES,Sailing,40.463667,-3.74922
TUR Marc,ES,Athletics,40.463667,-3.74922
URENA Jorge,ES,Athletics,40.463667,-3.74922
VALENTIN PEREZ Lidia,ES,Weightlifting,40.463667,-3.74922
VALERO SERRANO David,ES,Cycling Mountain Bike,40.463667,-3.74922
VALL MONTERO Jessica,ES,Swimming,40.463667,-3.74922
VALLEJO Jesus,ES,Football,40.463667,-3.74922
VALVERDE Alejandro,ES,Cycling Road,40.463667,-3.74922
VICENTE Maria,ES,Athletics,40.463667,-3.74922
VICENTE YUNTA Adrian,ES,Taekwondo,40.463667,-3.74922
VILARRUBLA Nuria,ES,Canoe Slalom,40.463667,-3.74922
VILLAR Ivan,ES,Football,40.463667,-3.74922
WALZ Marcus,ES,Canoe Sprint,40.463667,-3.74922
XAMMAR Jordi,ES,Sailing,40.463667,-3.74922
YCART CANAL Clara,ES,Hockey,40.463667,-3.74922
ZAMORANO SANZ Africa,ES,Swimming,40.463667,-3.74922
ZAPATA Rayderley,ES,Artistic Gymnastics,40.463667,-3.74922
ZUBIMENDI Martin,ES,Football,40.463667,-3.74922
ABAGNALE Giovanni,IT,Rowing,41.87194,12.56738
ABDELWAHED Ahmed,IT,Athletics,41.87194,12.56738
ACERENZA Domenico,IT,Swimming,41.87194,12.56738
ACETI Vladimir,IT,Athletics,41.87194,12.56738
AGIURGIUCULESE Alexandra,IT,Rhythmic Gymnastics,41.87194,12.56738
AGRUSTI Andrea,IT,Athletics,41.87194,12.56738
AICARDI Matteo,IT,Water Polo,41.87194,12.56738
ALEMANNO Maria Grazia,IT,Weightlifting,41.87194,12.56738
ALESSIO Simone,IT,Taekwondo,41.87194,12.56738
ALZINI Martina,IT,Cycling Track,41.87194,12.56738
ANDREOLI Tatiana,IT,Archery,41.87194,12.56738
ANZANI Simone,IT,Volleyball,41.87194,12.56738
AVOLA Giorgio,IT,Fencing,41.87194,12.56738
BACCI Lorenzo,IT,Shooting,41.87194,12.56738
BACOSI Diana,IT,Shooting,41.87194,12.56738
